timestamp_ms,price,size,side,is_buyer_maker,event_flags
3924408505,2286.16000000,0.00240000,BUY,false,
3924408506,2286.16000000,0.00220000,BUY,false,
3924408507,2286.16000000,0.00220000,BUY,false,
3924408508,2286.16000000,0.00220000,BUY,false,
3924408509,2286.16000000,0.00220000,BUY,false,
3924408510,2286.17000000,0.00240000,BUY,false,
3924408511,2286.18000000,0.00220000,BUY,false,
3924408512,2286.18000000,0.00220000,BUY,false,
3924408513,2286.18000000,0.00240000,BUY,false,
3924408514,2286.18000000,0.00220000,BUY,false,
3924408515,2286.18000000,0.00220000,BUY,false,
3924408516,2286.19000000,0.00330000,BUY,false,
3924408517,2286.20000000,0.00220000,BUY,false,
3924408518,2286.20000000,0.00220000,BUY,false,
3924408519,2286.20000000,0.00300000,BUY,false,
3924408520,2286.20000000,0.00220000,BUY,false,
3924408521,2286.20000000,0.00220000,BUY,false,
3924408522,2286.21000000,0.00220000,BUY,false,
3924408523,2286.21000000,0.00220000,BUY,false,
3924408524,2286.22000000,0.00220000,BUY,false,
3924408525,2286.22000000,0.00220000,BUY,false,
3924408526,2286.23000000,0.00220000,BUY,false,
3924408527,2286.23000000,0.00220000,BUY,false,
3924408528,2286.24000000,0.00220000,BUY,false,
3924408529,2286.24000000,0.00270000,BUY,false,
3924408530,2286.25000000,0.10940000,BUY,false,
3924408531,2286.25000000,0.00220000,BUY,false,
3924408532,2286.25000000,0.00240000,BUY,false,
3924408533,2286.25000000,0.00220000,BUY,false,
3924408534,2286.25000000,0.00450000,BUY,false,
3924408535,2286.25000000,0.00220000,BUY,false,
3924408536,2286.25000000,0.00220000,BUY,false,
3924408537,2286.26000000,0.00240000,BUY,false,
3924408538,2286.27000000,0.00220000,BUY,false,
3924408539,2286.27000000,0.02190000,BUY,false,
3924408540,2286.27000000,0.00220000,BUY,false,
3924408541,2286.27000000,0.00240000,BUY,false,
3924408542,2286.27000000,0.00450000,BUY,false,
3924408543,2286.27000000,0.00220000,BUY,false,
3924408544,2286.27000000,0.00220000,BUY,false,
3924408545,2286.27000000,0.00220000,BUY,false,
3924408546,2286.27000000,0.00220000,BUY,false,
3924408547,2286.27000000,0.00240000,BUY,false,
3924408548,2286.27000000,0.00450000,BUY,false,
3924408549,2286.27000000,0.00230000,BUY,false,
3924408550,2286.27000000,0.00230000,BUY,false,
3924408551,2286.27000000,0.00220000,BUY,false,
3924408552,2286.27000000,0.00220000,BUY,false,
3924408553,2286.27000000,0.00220000,BUY,false,
3924408554,2286.27000000,0.00450000,BUY,false,
3924408555,2286.27000000,0.00240000,BUY,false,
3924408556,2286.27000000,0.00220000,BUY,false,
3924408557,2286.27000000,0.00220000,BUY,false,
3924408558,2286.27000000,0.00220000,BUY,false,
3924408559,2286.27000000,0.00230000,BUY,false,
3924408560,2286.27000000,0.00230000,BUY,false,
3924408561,2286.27000000,0.00220000,BUY,false,
3924408562,2286.27000000,0.00050000,BUY,false,
3924408563,2286.27000000,0.00170000,BUY,false,
3924408564,2286.27000000,0.00240000,BUY,false,
3924408565,2286.27000000,0.00230000,BUY,false,
3924408566,2286.27000000,0.00450000,BUY,false,
3924408567,2286.27000000,0.00220000,BUY,false,
3924408568,2286.27000000,0.00220000,BUY,false,
3924408569,2286.27000000,0.00240000,BUY,false,
3924408570,2286.27000000,0.00230000,BUY,false,
3924408571,2286.27000000,0.00220000,BUY,false,
3924408572,2286.27000000,0.00220000,BUY,false,
3924408573,2286.27000000,0.00240000,BUY,false,
3924408574,2286.27000000,0.00230000,BUY,false,
3924408575,2286.27000000,0.00230000,BUY,false,
3924408576,2286.27000000,0.00450000,BUY,false,
3924408577,2286.28000000,0.00230000,BUY,false,
3924408578,2286.28000000,0.00240000,BUY,false,
3924408579,2286.28000000,0.00230000,BUY,false,
3924408580,2286.29000000,0.00240000,BUY,false,
3924408581,2286.30000000,0.00220000,BUY,false,
3924408582,2286.30000000,0.00220000,BUY,false,
3924408583,2286.30000000,0.00300000,BUY,false,
3924408584,2286.30000000,0.00220000,BUY,false,
3924408585,2286.30000000,0.00220000,BUY,false,
3924408586,2286.30000000,0.00240000,BUY,false,
3924408587,2286.30000000,0.00220000,BUY,false,
3924408588,2286.30000000,0.00220000,BUY,false,
3924408589,2286.30000000,0.00220000,BUY,false,
3924408590,2286.30000000,0.00220000,BUY,false,
3924408591,2286.31000000,0.00240000,BUY,false,
3924408592,2286.31000000,0.00230000,BUY,false,
3924408593,2286.31000000,0.00450000,BUY,false,
3924408594,2286.31000000,0.00230000,BUY,false,
3924408595,2286.31000000,0.00220000,BUY,false,
3924408596,2286.31000000,0.00230000,BUY,false,
3924408597,2286.31000000,0.00230000,BUY,false,
3924408598,2286.31000000,0.00230000,BUY,false,
3924408599,2286.31000000,0.00220000,BUY,false,
3924408600,2286.31000000,0.00230000,BUY,false,
3924408601,2286.32000000,0.00220000,BUY,false,
3924408602,2286.32000000,0.00240000,BUY,false,
3924408603,2286.32000000,0.00230000,BUY,false,
3924408604,2286.32000000,0.00230000,BUY,false,
3924408605,2286.32000000,0.43700000,BUY,false,LARGE
3924408606,2286.32000000,0.00220000,BUY,false,
3924408607,2286.33000000,0.00440000,BUY,false,
3924408608,2286.33000000,0.00240000,BUY,false,
3924408609,2286.35000000,0.00220000,BUY,false,
3924408610,2286.35000000,0.00230000,BUY,false,
3924408611,2286.35000000,0.00240000,BUY,false,
3924408612,2286.36000000,0.00220000,BUY,false,
3924408613,2286.36000000,0.00230000,BUY,false,
3924408614,2286.36000000,0.00230000,BUY,false,
3924408615,2286.36000000,0.00240000,BUY,false,
3924408616,2286.36000000,0.00220000,BUY,false,
3924408617,2286.36000000,0.00230000,BUY,false,
3924408618,2286.36000000,0.00220000,BUY,false,
3924408619,2286.36000000,0.00220000,BUY,false,
3924408620,2286.36000000,0.00220000,BUY,false,
3924408621,2286.37000000,0.00220000,BUY,false,
3924408622,2286.37000000,0.23550000,BUY,false,LARGE
3924408623,2286.37000000,0.00240000,BUY,false,
3924408624,2286.37000000,0.00220000,BUY,false,
3924408625,2286.37000000,0.00220000,BUY,false,
3924408626,2286.37000000,0.00220000,BUY,false,
3924408627,2286.37000000,0.00220000,BUY,false,
3924408628,2286.37000000,0.00220000,BUY,false,
3924408629,2286.37000000,0.00220000,BUY,false,
3924408630,2286.40000000,0.00220000,BUY,false,
3924408631,2286.40000000,0.00300000,BUY,false,
3924408632,2286.40000000,0.00240000,BUY,false,
3924408633,2286.40000000,0.00220000,BUY,false,
3924408634,2286.41000000,0.00220000,BUY,false,
3924408635,2286.41000000,0.00240000,BUY,false,
3924408636,2286.41000000,0.00220000,BUY,false,
3924408637,2286.42000000,0.00330000,BUY,false,
3924408638,2286.42000000,0.00220000,BUY,false,
3924408639,2286.42000000,0.00240000,BUY,false,
3924408640,2286.42000000,0.00230000,BUY,false,
3924408641,2286.42000000,0.00230000,BUY,false,
3924408642,2286.42000000,0.00220000,BUY,false,
3924408643,2286.42000000,0.00230000,BUY,false,
3924408644,2286.43000000,0.00220000,BUY,false,
3924408645,2286.43000000,0.43730000,BUY,false,LARGE
3924408646,2286.43000000,0.43730000,BUY,false,LARGE
3924408647,2286.43000000,0.43730000,BUY,false,LARGE
3924408648,2286.43000000,0.00240000,BUY,false,
3924408649,2286.43000000,0.00220000,BUY,false,
3924408650,2286.45000000,0.06850000,BUY,false,LARGE
3924408651,2286.45000000,0.00240000,BUY,false,
3924408652,2286.45000000,0.00450000,BUY,false,
3924408653,2286.45000000,0.00230000,BUY,false,
3924408654,2286.45000000,0.00220000,BUY,false,
3924408655,2286.45000000,0.00230000,BUY,false,
3924408656,2286.45000000,0.00220000,BUY,false,
3924408657,2286.45000000,0.00270000,BUY,false,
3924408658,2286.45000000,0.00220000,BUY,false,
3924408659,2286.45000000,0.00220000,BUY,false,
3924408660,2286.45000000,0.00230000,BUY,false,
3924408661,2286.46000000,0.00220000,BUY,false,
3924408662,2286.46000000,0.00220000,BUY,false,
3924408663,2286.46000000,0.00240000,BUY,false,
3924408664,2286.46000000,0.00230000,BUY,false,
3924408665,2286.46000000,0.00230000,BUY,false,
3924408666,2286.46000000,0.00220000,BUY,false,
3924408667,2286.47000000,0.00220000,BUY,false,
3924408668,2286.47000000,0.00240000,BUY,false,
3924408669,2286.47000000,0.00230000,BUY,false,
3924408670,2286.47000000,0.00230000,BUY,false,
3924408671,2286.47000000,0.00230000,BUY,false,
3924408672,2286.47000000,0.00230000,BUY,false,
3924408673,2286.47000000,0.00450000,BUY,false,
3924408674,2286.47000000,0.00220000,BUY,false,
3924408675,2286.47000000,0.00230000,BUY,false,
3924408676,2286.47000000,0.00220000,BUY,false,
3924408677,2286.47000000,0.00220000,BUY,false,
3924408678,2286.47000000,0.00220000,BUY,false,
3924408679,2286.48000000,0.06490000,BUY,false,
3924408680,2286.47000000,1.50940000,SELL,true,LARGE
3924408681,2286.47000000,2.29930000,SELL,true,LARGE
3924408682,2286.47000000,3.53850000,SELL,true,LARGE
3924408683,2286.48000000,0.04450000,BUY,false,
3924408684,2286.48000000,0.00220000,BUY,false,
3924408685,2286.48000000,0.00240000,BUY,false,
3924408686,2286.48000000,0.00230000,BUY,false,
3924408687,2286.48000000,0.00450000,BUY,false,
3924408688,2286.48000000,0.00450000,BUY,false,
3924408689,2286.48000000,0.00450000,BUY,false,
3924408690,2286.48000000,0.00450000,BUY,false,
3924408691,2286.48000000,0.11200000,BUY,false,
3924408692,2286.48000000,0.00290000,BUY,false,
3924408693,2286.48000000,0.00230000,BUY,false,
3924408694,2286.48000000,0.00230000,BUY,false,
3924408695,2286.48000000,0.00220000,BUY,false,
3924408696,2286.48000000,0.00240000,BUY,false,
